OBJECTID,LoggerID,Date,DateTime,Interval,Average DO,Avg Temp (C),Avg Temp (F),Coordinates,Avg_Ct,GlobalID,x,y
8874,2006677,2022-08-16,8/16/2022 4:00:00 AM,1,11.09889,15.65583,60.1805,"41.751557, -70.321015",36,d5514d16-91f0-4830-9a5d-1e6bcdeb8344,-7828099.58186615,5123836.23301227
8875,2006677,2022-08-16,8/16/2022 10:00:00 AM,2,10.32167,14.8075,58.6535,"41.751557, -70.321015",36,6afd5e0e-29f5-4240-ab60-a8fe2d08fde6,-7828099.58186615,5123836.23301227
8876,2006677,2022-08-16,8/16/2022 4:00:00 PM,3,10.80306,15.70639,60.2715,"41.751557, -70.321015",36,fd7562db-e300-4b72-adff-0a24cf6fdd19,-7828099.58186615,5123836.23301227
8877,2006677,2022-08-16,8/16/2022 10:00:00 PM,4,9.51,14.59722,58.275,"41.751557, -70.321015",36,dbd42369-42f5-4f43-8563-a25ef882ad64,-7828099.58186615,5123836.23301227
8878,2006677,2022-08-17,8/17/2022 4:00:00 AM,1,9.831667,16.22917,61.2125,"41.751557, -70.321015",36,45e1ab6b-6956-4974-92b4-bdabe3f56c22,-7828099.58186615,5123836.23301227
8879,2006677,2022-08-17,8/17/2022 10:00:00 AM,2,9.862223,16.26444,61.276,"41.751557, -70.321015",36,f157a85b-8fbb-48bf-9303-88179c640f45,-7828099.58186615,5123836.23301227
8880,2006677,2022-08-17,8/17/2022 4:00:00 PM,3,10.81056,18.53639,65.3655,"41.751557, -70.321015",36,a01f5a1c-ea79-4014-a05b-f1f974c8f124,-7828099.58186615,5123836.23301227
8881,2006677,2022-08-17,8/17/2022 10:00:00 PM,4,10.68222,18.88472,65.9925,"41.751557, -70.321015",36,ce8eb010-6343-4901-b33c-975a7f25cc38,-7828099.58186615,5123836.23301227
8882,2006677,2022-08-18,8/18/2022 4:00:00 AM,1,10.34167,19.28167,66.707,"41.751557, -70.321015",36,3bcf9dfb-a1fd-4701-8819-c82b9a186fe8,-7828099.58186615,5123836.23301227
8883,2006677,2022-08-18,8/18/2022 10:00:00 AM,2,10.05581,19.31194,66.76148,"41.751557, -70.321015",31,0e3446d9-7f07-441f-bcdd-9243bdd07e90,-7828099.58186615,5123836.23301227
8884,2006677,2022-08-24,8/24/2022 4:00:00 PM,3,9.37,20.66,69.188,"41.753716, -70.322232",1,2a410fa1-b73c-41a9-96f8-0951b7614464,-7828235.05768645,5124158.39141481
8885,2006677,2022-09-03,9/3/2022 10:00:00 AM,2,10.91,15.5,59.9,"41.775505, -70.314837",1,9018a011-53e2-4b21-95c8-012d28667966,-7827411.85005203,5127410.27626329
8886,2006677,2022-09-11,9/11/2022 4:00:00 PM,3,10.05,18.15,64.67,"41.776614, -70.315187",1,c23fab1e-be2d-48a1-90e4-8c4441398ccd,-7827450.81187381,5127575.81777247
8887,2006677,2022-11-05,11/5/2022 10:00:00 AM,2,10.41818,16.31364,61.36454,"41.729422, -70.269807",11,2f9aedbf-eb10-4b4d-97ee-bbebb520803f,-7822399.13338161,5120533.95079447
8888,2006677,2022-11-05,11/5/2022 4:00:00 PM,3,9.498333,20.41889,68.754,"41.729422, -70.269807",36,c0e955b6-4456-4cfc-a228-9581c70359bf,-7822399.13338161,5120533.95079447
8889,2006677,2022-11-05,11/5/2022 10:00:00 PM,4,9.251389,22.29417,72.1295,"41.729422, -70.269807",36,3c05ea63-fe4f-4e16-8795-deb358e856fa,-7822399.13338161,5120533.95079447
8890,2006677,2022-11-06,11/6/2022 4:00:00 AM,1,10.26917,17.30083,63.1415,"41.729422, -70.269807",36,35c8f3bd-7f18-4e92-adad-4e36e87234d4,-7822399.13338161,5120533.95079447
8891,2006677,2022-11-06,11/6/2022 11:00:00 AM,2,10.35222,16.75056,62.151,"41.729422, -70.269807",36,5ff7fc19-8b4c-40db-9a43-977b3221cae3,-7822399.13338161,5120533.95079447
8892,2006677,2022-11-06,11/6/2022 5:00:00 PM,3,9.748333,19.66917,67.4045,"41.729422, -70.269807",36,9c541dcc-e697-438e-8f5e-fc06b09edf81,-7822399.13338161,5120533.95079447
8893,2006677,2022-11-06,11/6/2022 11:00:00 PM,4,9.394444,20.80028,69.4405,"41.729422, -70.269807",36,399123e6-b658-4b96-ba84-b5744ebdaeac,-7822399.13338161,5120533.95079447
8894,2006677,2022-11-07,11/7/2022 5:00:00 AM,1,9.894444,18.3575,65.0435,"41.729422, -70.269807",36,f0d95650-ed6b-4d58-b5a0-e1de15b48e2e,-7822399.13338161,5120533.95079447
8895,2006677,2022-11-07,11/7/2022 11:00:00 AM,2,9.943889,18.10028,64.5805,"41.729422, -70.269807",36,609d948e-6f6e-482c-bc93-8448fa9f5724,-7822399.13338161,5120533.95079447
8896,2006677,2022-11-07,11/7/2022 5:00:00 PM,3,9.551945,20.8775,69.5795,"41.729422, -70.269807",36,0fa16c16-8dea-4f43-9751-6a35f51b1d78,-7822399.13338161,5120533.95079447
8897,2006677,2022-11-07,11/7/2022 11:00:00 PM,4,8.947778,23.89528,75.0115,"41.729422, -70.269807",36,5410515e-981b-4cfd-a2f2-9a211d0dbdd6,-7822399.13338161,5120533.95079447
8898,2006677,2022-11-08,11/8/2022 5:00:00 AM,1,10.65361,16.05694,60.9025,"41.729422, -70.269807",36,4a9a5907-0567-4b5b-92af-84e53db13680,-7822399.13338161,5120533.95079447
8899,2006677,2022-11-08,11/8/2022 11:00:00 AM,2,11.67222,11.98417,53.5715,"41.729422, -70.269807",36,59825b37-f6c9-4a99-bbb1-937884a1cc7e,-7822399.13338161,5120533.95079447
8900,2006677,2022-11-08,11/8/2022 5:00:00 PM,3,11.08861,15.68806,60.2385,"41.729422, -70.269807",36,ddc5d9a7-b5ab-4849-997a-f3e56ac7631a,-7822399.13338161,5120533.95079447
8901,2006677,2022-11-08,11/8/2022 11:00:00 PM,4,11.20417,14.26056,57.669,"41.729422, -70.269807",36,9bf08849-f4da-495e-a99d-e85f1ab0be72,-7822399.13338161,5120533.95079447
8902,2006677,2022-11-09,11/9/2022 5:00:00 AM,1,12.61389,8.871944,47.9695,"41.729422, -70.269807",36,2d32dafb-e1bd-4c7e-b9bc-e4287320f409,-7822399.13338161,5120533.95079447
8903,2006677,2022-11-09,11/9/2022 11:00:00 AM,2,13.06611,7.35,45.23,"41.729422, -70.269807",36,b8e9b1d3-583b-4041-9cff-49eaa669ed24,-7822399.13338161,5120533.95079447
8904,2006677,2022-11-09,11/9/2022 5:00:00 PM,3,10.58139,20.93639,69.6855,"41.729422, -70.269807",36,666b7a36-f705-4bdf-b0ac-2551038b403a,-7822399.13338161,5120533.95079447
8905,2006677,2022-11-09,11/9/2022 11:00:00 PM,4,9.994445,18.73056,65.715,"41.729422, -70.269807",36,eef333c2-d1c9-42a2-b5e5-39f3f50edabd,-7822399.13338161,5120533.95079447
8906,2006677,2022-11-10,11/10/2022 5:00:00 AM,1,13.67556,4.890555,40.803,"41.729422, -70.269807",36,209eb652-9b1c-4701-bd97-7819d025b11a,-7822399.13338161,5120533.95079447
8907,2006677,2022-11-10,11/10/2022 11:00:00 AM,2,12.48645,8.841935,47.91549,"41.729422, -70.269807",31,669d9556-d9d4-4b41-89b0-c6862c4055b8,-7822399.13338161,5120533.95079447
8908,2006684,2022-08-14,8/14/2022 10:00:00 AM,2,11.71143,15.17571,59.31628,"41.769482, -70.254249",7,cfb3a647-fbba-43fe-af44-28870d264216,-7820667.22474385,5126511.26717507
8909,2006684,2022-08-14,8/14/2022 4:00:00 PM,3,12.22639,15.08222,59.148,"41.769482, -70.254249",36,9d6742ca-75e3-46f0-902c-8ebe6366a3a8,-7820667.22474385,5126511.26717507
8910,2006684,2022-08-14,8/14/2022 10:00:00 PM,4,12.16,15.30361,59.5465,"41.769482, -70.254249",36,60aa56bf-0298-40d0-a108-8a3a192c12a0,-7820667.22474385,5126511.26717507
8911,2006684,2022-08-15,8/15/2022 4:00:00 AM,1,12.00444,15.24528,59.4415,"41.769482, -70.254249",36,8257e0e4-7218-442e-88a7-bd806811f39d,-7820667.22474385,5126511.26717507
8912,2006684,2022-08-15,8/15/2022 10:00:00 AM,2,10.99917,15.46222,59.832,"41.769482, -70.254249",36,ee4cc417-36ca-468c-9d6e-3185e1f43cf7,-7820667.22474385,5126511.26717507
8913,2006684,2022-08-15,8/15/2022 4:00:00 PM,3,11.43583,15.55444,59.998,"41.769482, -70.254249",36,921bda95-0af4-4c97-9582-05c06efd69c6,-7820667.22474385,5126511.26717507
8914,2006684,2022-08-15,8/15/2022 10:00:00 PM,4,11.20972,14.81361,58.6645,"41.769482, -70.254249",36,b780acbb-b148-4c77-91e2-8771670bc540,-7820667.22474385,5126511.26717507
8915,2006684,2022-08-16,8/16/2022 4:00:00 AM,1,10.745,15.03528,59.0635,"41.769482, -70.254249",36,72fc97f0-3668-4209-96d0-54aed0a62373,-7820667.22474385,5126511.26717507
8916,2006684,2022-08-16,8/16/2022 10:00:00 AM,2,9.610278,14.04972,57.2895,"41.769482, -70.254249",36,4e0ac7d4-6b3b-44f5-a482-14a029f5cd00,-7820667.22474385,5126511.26717507
8917,2006684,2022-08-16,8/16/2022 4:00:00 PM,3,9.938889,14.29694,57.7345,"41.769482, -70.254249",36,48c699a1-32ac-4511-bc04-0ce6f4e8fe27,-7820667.22474385,5126511.26717507
8918,2006684,2022-08-16,8/16/2022 10:00:00 PM,4,10.28333,14.48806,58.0785,"41.769482, -70.254249",36,50de2f92-dedf-408d-a847-e2510ea9066a,-7820667.22474385,5126511.26717507
8919,2006684,2022-08-17,8/17/2022 4:00:00 AM,1,9.633889,14.68889,58.44,"41.769482, -70.254249",36,1b0d31c3-e883-4ac9-beb2-196f4268d2cf,-7820667.22474385,5126511.26717507
8920,2006684,2022-08-17,8/17/2022 10:00:00 AM,2,9.881945,14.87056,58.767,"41.769482, -70.254249",36,387ed76d-490f-441b-ba97-a1fbda7877f5,-7820667.22474385,5126511.26717507
8921,2006684,2022-08-17,8/17/2022 4:00:00 PM,3,10.24,15.70056,60.261,"41.769482, -70.254249",36,173b4f7e-d720-4618-8c8d-a7384883aa65,-7820667.22474385,5126511.26717507
8922,2006684,2022-08-17,8/17/2022 10:00:00 PM,4,10.77278,17.03444,62.662,"41.769482, -70.254249",36,d8a198ba-c1b3-4186-94aa-8ec17c02a9a0,-7820667.22474385,5126511.26717507
8923,2006684,2022-08-18,8/18/2022 4:00:00 AM,1,9.845834,18.35667,65.042,"41.769482, -70.254249",36,52f08e80-d43f-4877-baf7-6dc8ef9e6d94,-7820667.22474385,5126511.26717507
8924,2006684,2022-08-18,8/18/2022 10:00:00 AM,2,10.11917,19.07028,66.3265,"41.769482, -70.254249",36,fb662bd8-06d9-41ca-b508-665c829e5024,-7820667.22474385,5126511.26717507
8925,2006684,2022-08-18,8/18/2022 4:00:00 PM,3,10.09778,19.16333,66.494,"41.769482, -70.254249",36,8eb0076b-4204-456d-92cc-ace7a88712dc,-7820667.22474385,5126511.26717507
8926,2006684,2022-08-18,8/18/2022 10:00:00 PM,4,10.27194,19.36972,66.8655,"41.769482, -70.254249",36,6b118a68-6153-4c5b-9c07-73c18eb828e0,-7820667.22474385,5126511.26717507
8927,2006684,2022-08-19,8/19/2022 4:00:00 AM,1,10.3425,19.36778,66.862,"41.769482, -70.254249",36,2acb2cb4-4a20-476c-a2d0-1754480b135a,-7820667.22474385,5126511.26717507
8928,2006684,2022-08-19,8/19/2022 10:00:00 AM,2,10.46694,19.09556,66.372,"41.769482, -70.254249",36,88ba2de1-3d66-416c-a4e9-6a64af0ccbcc,-7820667.22474385,5126511.26717507
8929,2006684,2022-08-19,8/19/2022 4:00:00 PM,3,10.73556,18.83194,65.8975,"41.769482, -70.254249",36,9a9a30ba-e601-4486-85b6-c13a60cc681e,-7820667.22474385,5126511.26717507
8930,2006684,2022-08-19,8/19/2022 10:00:00 PM,4,10.76944,18.61917,65.5145,"41.769482, -70.254249",36,860cffd0-78ef-496a-bff8-f6479cfcfa9e,-7820667.22474385,5126511.26717507
8931,2006684,2022-08-20,8/20/2022 4:00:00 AM,1,10.46806,18.60028,65.4805,"41.769482, -70.254249",36,e8f191cb-6a52-40e6-bd3d-dd44b92f3c05,-7820667.22474385,5126511.26717507
8932,2006684,2022-08-20,8/20/2022 10:00:00 AM,2,10.17472,18.57611,65.437,"41.769482, -70.254249",36,b25f4e16-6a5d-426e-bedb-24a84beedaa3,-7820667.22474385,5126511.26717507
8933,2006684,2022-08-20,8/20/2022 4:00:00 PM,3,10.11111,18.62333,65.522,"41.769482, -70.254249",36,f760949e-bdcc-4cc4-b09a-0c8a89c4d193,-7820667.22474385,5126511.26717507
8934,2006684,2022-08-20,8/20/2022 10:00:00 PM,4,10.13028,18.21972,64.7955,"41.769482, -70.254249",36,cfd91593-2a9c-4be1-8d78-3a8d52ce4073,-7820667.22474385,5126511.26717507
8935,2006684,2022-08-21,8/21/2022 4:00:00 AM,1,9.461389,17.57472,63.6345,"41.769482, -70.254249",36,4c1d5ee6-3f5e-4d3d-9e54-e64b20d8da28,-7820667.22474385,5126511.26717507
8936,2006684,2022-08-21,8/21/2022 10:00:00 AM,2,9.373549,17.68161,63.8269,"41.769482, -70.254249",31,effaead5-338e-4062-8c11-e0527cddf013,-7820667.22474385,5126511.26717507
8937,2006684,2022-08-21,8/21/2022 10:00:00 AM,2,9.6,18.1,64.58,"41.771425, -70.267951",5,8e00a67a-0182-4319-bf24-af534d7eeca0,-7822192.5244067,5126801.27532812
8938,2006684,2022-08-21,8/21/2022 4:00:00 PM,3,9.748333,17.51694,63.5305,"41.771425, -70.267951",36,aa4b8309-35d8-46b5-b2f3-6dc77535a152,-7822192.5244067,5126801.27532812
8939,2006684,2022-08-21,8/21/2022 10:00:00 PM,4,10.43083,17.34945,63.229,"41.771425, -70.267951",36,a9f60dd5-72c0-44f1-93db-4448dca6ec4d,-7822192.5244067,5126801.27532812
8940,2006684,2022-08-22,8/22/2022 4:00:00 AM,1,9.793333,17.25945,63.067,"41.771425, -70.267951",36,45a284b7-51bf-408f-b6a2-b1c8f3e883d2,-7822192.5244067,5126801.27532812
8941,2006684,2022-08-22,8/22/2022 10:00:00 AM,2,9.616944,17.38194,63.2875,"41.771425, -70.267951",36,bae68a76-e50f-423b-94ad-9a8bb63cc003,-7822192.5244067,5126801.27532812
8942,2006684,2022-08-22,8/22/2022 4:00:00 PM,3,9.245,17.31,63.158,"41.771425, -70.267951",36,6de75bab-6024-400b-bb4a-d86ac51a57f2,-7822192.5244067,5126801.27532812
8943,2006684,2022-08-22,8/22/2022 10:00:00 PM,4,9.4425,17.35194,63.2335,"41.771425, -70.267951",36,71fde1aa-1fe7-44cd-812e-2fc2ee6e588f,-7822192.5244067,5126801.27532812
8944,2006684,2022-08-23,8/23/2022 4:00:00 AM,1,9.002778,17.39944,63.319,"41.771425, -70.267951",36,4c3f6d8e-8c50-4f31-9d73-aac3a23a6ec0,-7822192.5244067,5126801.27532812
8945,2006684,2022-08-23,8/23/2022 10:00:00 AM,2,9.047222,17.44861,63.4075,"41.771425, -70.267951",36,b0c458e9-8bc9-4c2d-bcbe-d1919b94add0,-7822192.5244067,5126801.27532812
8946,2006684,2022-08-23,8/23/2022 4:00:00 PM,3,8.840278,17.42667,63.368,"41.771425, -70.267951",36,eaf4ca6c-42d4-434c-977a-461ebab039a6,-7822192.5244067,5126801.27532812
8947,2006684,2022-08-23,8/23/2022 10:00:00 PM,4,8.877222,17.47333,63.452,"41.771425, -70.267951",36,8e36fe53-23b2-4d69-8a84-ed8bcd1a561d,-7822192.5244067,5126801.27532812
8948,2006684,2022-08-24,8/24/2022 4:00:00 AM,1,8.515555,17.40333,63.326,"41.771425, -70.267951",36,5cfe9829-8864-4f95-898f-3e184a7d7ad7,-7822192.5244067,5126801.27532812
8949,2006684,2022-08-24,8/24/2022 10:00:00 AM,2,8.460556,17.455,63.419,"41.771425, -70.267951",36,e0e5976c-9cb6-4446-ac95-18440c09e4a6,-7822192.5244067,5126801.27532812
8950,2006684,2022-08-24,8/24/2022 4:00:00 PM,3,8.567223,17.47722,63.459,"41.771425, -70.267951",36,9a64d748-d4bf-4011-9672-fcfa5916dbc7,-7822192.5244067,5126801.27532812
8951,2006684,2022-08-24,8/24/2022 10:00:00 PM,4,8.844722,17.46889,63.444,"41.771425, -70.267951",36,e878a2ac-f356-415d-86d2-04be0f347f25,-7822192.5244067,5126801.27532812
8952,2006684,2022-08-25,8/25/2022 4:00:00 AM,1,8.980278,17.20861,62.9755,"41.771425, -70.267951",36,83a4a392-1009-40b6-b992-7ad3db714c52,-7822192.5244067,5126801.27532812
8953,2006684,2022-08-25,8/25/2022 10:00:00 AM,2,9.11147,17.87853,64.18135,"41.771425, -70.267951",34,4b23e9ea-4263-44ed-b390-be1e5eaef5f4,-7822192.5244067,5126801.27532812
8954,2006684,2022-09-10,9/10/2022 10:00:00 AM,2,10.14,16.89,62.402,"41.77882, -70.271496",1,55a82af2-5cbf-40d6-aece-2af4f5539911,-7822587.15200156,5127905.11804965
8955,2006684,2022-11-10,11/10/2022 11:00:00 AM,2,10.91,13.04,55.472,"41.778832, -70.273798",1,d22d6e51-24c9-4924-90b5-0f8b0bd912ad,-7822843.40946937,5127906.9093786
8956,2205606,2022-11-06,11/6/2022 11:00:00 AM,2,8.950909,19.02909,66.25237,"41.771539, -70.503436",11,d8303b79-e44c-4996-8a33-47d4591efb0c,-7848406.59469615,5126818.29100466
8957,2205606,2022-11-06,11/6/2022 5:00:00 PM,3,8.077778,24.68444,76.432,"41.771539, -70.503436",36,e02b04d0-e441-4b64-aa8d-68198f01d8b9,-7848406.59469615,5126818.29100466
8958,2205606,2022-11-06,11/6/2022 11:00:00 PM,4,7.909722,25.83139,78.4965,"41.771539, -70.503436",36,97a0f383-0c6c-45eb-8890-c70fb8ec0f24,-7848406.59469615,5126818.29100466
8959,2205606,2022-11-07,11/7/2022 5:00:00 AM,1,8.651111,20.7375,69.3275,"41.771539, -70.503436",36,dca00f23-7821-45c9-90a7-dea1106bc256,-7848406.59469615,5126818.29100466
8960,2205606,2022-11-07,11/7/2022 11:00:00 AM,2,8.753612,19.89917,67.8185,"41.771539, -70.503436",36,778dcfdf-3c75-4953-afa4-f83028d64236,-7848406.59469615,5126818.29100466
8961,2205606,2022-11-07,11/7/2022 5:00:00 PM,3,8.271667,22.94944,73.309,"41.771539, -70.503436",36,91051128-1a73-4bc1-ac9a-cac36d754804,-7848406.59469615,5126818.29100466
8962,2205606,2022-11-07,11/7/2022 11:00:00 PM,4,7.714722,26.99167,80.585,"41.771539, -70.503436",36,b3155fb3-2b14-48a0-b0b4-4d1bdb7d9290,-7848406.59469615,5126818.29100466
8963,2205606,2022-11-08,11/8/2022 5:00:00 AM,1,9.575833,16.04722,60.885,"41.771539, -70.503436",36,d54c83b4-a310-4f75-895a-75c6e6cb313a,-7848406.59469615,5126818.29100466
8964,2205606,2022-11-08,11/8/2022 11:00:00 AM,2,10.55806,11.7475,53.1455,"41.771539, -70.503436",36,3f6819b3-7d67-416a-a5b2-749eeb2fe391,-7848406.59469615,5126818.29100466
8965,2205606,2022-11-08,11/8/2022 5:00:00 PM,3,10.1488,14.2516,57.65288,"41.771539, -70.503436",25,4ed0c5a8-b167-4f0e-8b73-92285198dd64,-7848406.59469615,5126818.29100466
8966,2205606,2022-11-08,11/8/2022 5:00:00 PM,3,9.658182,16.78818,62.21873,"41.771549, -70.50344",11,7b2bee6f-4653-4ff8-bbad-38983b7d42be,-7848407.03997411,5126819.78360931
8967,2205606,2022-11-08,11/8/2022 11:00:00 PM,4,9.560833,17.32,63.176,"41.771549, -70.50344",36,c98bbebd-5eb3-4f1e-84ff-45754022e59f,-7848407.03997411,5126819.78360931
8968,2205606,2022-11-09,11/9/2022 5:00:00 AM,1,11.32583,9.144444,48.46,"41.771549, -70.50344",36,a3f17e47-fc19-48ae-870c-c6af2c5d40d8,-7848407.03997411,5126819.78360931
8969,2205606,2022-11-09,11/9/2022 11:00:00 AM,2,11.66389,7.908611,46.2355,"41.771549, -70.50344",36,2783b820-48be-4c68-8fd4-012e3727eaac,-7848407.03997411,5126819.78360931
8970,2205606,2022-11-09,11/9/2022 5:00:00 PM,3,10.33167,13.82361,56.8825,"41.771549, -70.50344",36,e938b47c-e22a-4393-8202-b03b87b65ba3,-7848407.03997411,5126819.78360931
8971,2205606,2022-11-09,11/9/2022 11:00:00 PM,4,9.361389,18.48639,65.2755,"41.771549, -70.50344",36,860741b7-7315-4aa5-a653-501f6accf4b8,-7848407.03997411,5126819.78360931
8972,2205606,2022-11-10,11/10/2022 5:00:00 AM,1,11.78056,7.228611,45.0115,"41.771549, -70.50344",36,05050163-2bed-49e3-8963-38b9daf4db2b,-7848407.03997411,5126819.78360931
8973,2205606,2022-11-10,11/10/2022 11:00:00 AM,2,11.71,7.524286,45.54371,"41.771549, -70.50344",21,21427fe8-c8e0-4750-92e1-e8b37c4abe12,-7848407.03997411,5126819.78360931
8974,2205607,2022-11-06,11/6/2022 11:00:00 AM,2,3.6725,13.675,56.615,"41.869724, -70.510256",4,9174aa3a-82ea-4e4a-a442-3cbd4cc40cb5,-7849165.79362336,5141484.66319212
8975,2205607,2022-11-06,11/6/2022 5:00:00 PM,3,3.518333,12.845,55.121,"41.869724, -70.510256",36,1e5e94af-3096-4883-ab6e-084f4425bd52,-7849165.79362336,5141484.66319212
8976,2205607,2022-11-06,11/6/2022 11:00:00 PM,4,5.349722,13.41972,56.1555,"41.869724, -70.510256",36,b341aaaa-3cd5-4d37-b030-573e804d7d07,-7849165.79362336,5141484.66319212
8977,2205607,2022-11-07,11/7/2022 5:00:00 AM,1,5.526389,13.13556,55.644,"41.869724, -70.510256",36,54539ce3-c075-4add-9fc7-19f1dc86af04,-7849165.79362336,5141484.66319212
8978,2205607,2022-11-07,11/7/2022 11:00:00 AM,2,6.479722,13.8875,56.9975,"41.869724, -70.510256",36,a6e44035-34c7-4b99-a089-2395398a02ee,-7849165.79362336,5141484.66319212
8979,2205607,2022-11-07,11/7/2022 5:00:00 PM,3,6.381945,13.29806,55.9365,"41.869724, -70.510256",36,ce2d662b-c823-4c57-9f09-3be25606242c,-7849165.79362336,5141484.66319212
8980,2205607,2022-11-07,11/7/2022 11:00:00 PM,4,6.758056,13.40222,56.124,"41.869724, -70.510256",36,0d1f5cec-c689-4611-9142-c4ffa123667c,-7849165.79362336,5141484.66319212
8981,2205607,2022-11-08,11/8/2022 5:00:00 AM,1,6.790278,13.27528,55.8955,"41.869724, -70.510256",36,91a2e1c9-0361-4895-b939-f459f7aae0b9,-7849165.79362336,5141484.66319212
8982,2205607,2022-11-08,11/8/2022 11:00:00 AM,2,6.872222,13.58972,56.4615,"41.869724, -70.510256",36,d2e89822-ced8-4e2a-9a40-af4da4e55827,-7849165.79362336,5141484.66319212
8983,2205607,2022-11-08,11/8/2022 5:00:00 PM,3,7.208055,13.82583,56.8865,"41.869724, -70.510256",36,28e86013-11ff-4295-a814-c1234de72fc8,-7849165.79362336,5141484.66319212
8984,2205607,2022-11-08,11/8/2022 11:00:00 PM,4,7.604167,13.84639,56.9235,"41.869724, -70.510256",36,78a8af4f-4489-4e94-9b8f-b43e454ba9bc,-7849165.79362336,5141484.66319212
8985,2205607,2022-11-09,11/9/2022 5:00:00 AM,1,7.721111,13.44389,56.199,"41.869724, -70.510256",36,36191a69-6965-437b-a310-8193350697be,-7849165.79362336,5141484.66319212
8986,2205607,2022-11-09,11/9/2022 11:00:00 AM,2,7.593333,13.115,55.607,"41.869724, -70.510256",36,dc192cba-8b3f-4e3d-8ba3-07502cb38e17,-7849165.79362336,5141484.66319212
8987,2205607,2022-11-09,11/9/2022 5:00:00 PM,3,7.798056,13.24,55.832,"41.869724, -70.510256",36,fd104316-d707-4758-a86d-754ffc0dab5a,-7849165.79362336,5141484.66319212
8988,2205607,2022-11-09,11/9/2022 11:00:00 PM,4,8.0175,12.88583,55.1945,"41.869724, -70.510256",36,340f5902-6be2-49ea-9713-d1474e68ce49,-7849165.79362336,5141484.66319212
8989,2205607,2022-11-10,11/10/2022 5:00:00 AM,1,7.316667,13.04639,55.4835,"41.869724, -70.510256",36,30a887e9-0542-4bc4-bb1d-9bd9bc488d49,-7849165.79362336,5141484.66319212
8990,2205607,2022-11-10,11/10/2022 11:00:00 AM,2,7.122778,13.06639,55.5195,"41.869724, -70.510256",36,457fdd13-5336-4354-96ac-844ca465bd28,-7849165.79362336,5141484.66319212
8991,2205607,2022-11-10,11/10/2022 5:00:00 PM,3,6.884,13.064,55.5152,"41.869724, -70.510256",5,ae20dd21-84d4-4743-b658-90c1a3ad39b0,-7849165.79362336,5141484.66319212
8992,2205608,2022-11-06,11/6/2022 11:00:00 AM,2,8.964545,19.12,66.416,"41.771526, -70.503402",11,ff213eb1-7144-4ee6-b09b-bbb97f31e886,-7848402.80983347,5126816.35061896
8993,2205608,2022-11-06,11/6/2022 5:00:00 PM,3,8.595555,21.30972,70.3575,"41.771526, -70.503402",36,1ddd6e1c-7349-47d7-bd4f-0971776f2989,-7848402.80983347,5126816.35061896
8994,2205608,2022-11-06,11/6/2022 11:00:00 PM,4,7.950833,25.05778,77.104,"41.771526, -70.503402",36,edd319f4-c49b-4fe4-9c4d-6b7d4e61fab5,-7848402.80983347,5126816.35061896
8995,2205608,2022-11-07,11/7/2022 5:00:00 AM,1,8.522223,21.53056,70.755,"41.771526, -70.503402",36,9c9099ca-7dd8-4449-9dcb-8a275b5b4fdc,-7848402.80983347,5126816.35061896
8996,2205608,2022-11-07,11/7/2022 11:00:00 AM,2,8.6675,20.57861,69.0415,"41.771526, -70.503402",36,3c410012-a516-4001-b649-b496e1939ce9,-7848402.80983347,5126816.35061896
8997,2205608,2022-11-07,11/7/2022 5:00:00 PM,3,8.566944,21.0575,69.9035,"41.771526, -70.503402",36,cbe2efb0-b48e-4282-950a-e2c44b758af5,-7848402.80983347,5126816.35061896
8998,2205608,2022-11-07,11/7/2022 11:00:00 PM,4,8.009722,24.29944,75.739,"41.771526, -70.503402",36,90180583-501b-4e41-b2ba-f3f1486d73d4,-7848402.80983347,5126816.35061896
8999,2205608,2022-11-08,11/8/2022 5:00:00 AM,1,9.329166,17.15833,62.885,"41.771526, -70.503402",36,f6c4bcc9-7f82-4cf7-8848-bdac19533b2d,-7848402.80983347,5126816.35061896
9000,2205608,2022-11-08,11/8/2022 11:00:00 AM,2,10.35194,12.66694,54.8005,"41.771526, -70.503402",36,385c342c-4667-451d-aabd-e00429c48e5d,-7848402.80983347,5126816.35061896
9001,2205608,2022-11-08,11/8/2022 5:00:00 PM,3,10.6924,11.4172,52.55096,"41.771526, -70.503402",25,bca25621-ddbb-46b0-964d-891714c0039d,-7848402.80983347,5126816.35061896
9002,2205608,2022-11-08,11/8/2022 5:00:00 PM,3,10.31636,12.99364,55.38855,"41.771548, -70.50344",11,27e819d9-7bcb-4c5b-9283-405c779bb6ba,-7848407.03997411,5126819.63434883
9003,2205608,2022-11-08,11/8/2022 11:00:00 PM,4,9.891389,14.99917,58.9985,"41.771548, -70.50344",36,e76ff9ff-a32f-4c14-b933-a5b964249202,-7848407.03997411,5126819.63434883
9004,2205608,2022-11-09,11/9/2022 5:00:00 AM,1,11.12333,10.07833,50.141,"41.771548, -70.50344",36,c20959ef-838d-43ff-ba5f-2952eac6f40b,-7848407.03997411,5126819.63434883
9005,2205608,2022-11-09,11/9/2022 11:00:00 AM,2,11.73333,7.958055,46.3245,"41.771548, -70.50344",36,94acd550-dc16-4e65-9c60-987c7e01ea78,-7848407.03997411,5126819.63434883
9006,2205608,2022-11-09,11/9/2022 5:00:00 PM,3,11.16583,10.015,50.027,"41.771548, -70.50344",36,c2c3bc1a-c610-4dff-bf15-469f05ca3b48,-7848407.03997411,5126819.63434883
